customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,tech_support,online_security,senior_citizen,partner,paperless_billing,churn
C2185,53,92.62,4967.08,One year,Fiber optic,Credit card,0,No,No,0,No,No,Yes
C2268,42,59.45,2558.98,Two year,Fiber optic,Mailed check,0,Yes,No,1,Yes,Yes,No
C3558,6,65.67,405.91,Month-to-month,No,Credit card,1,No,Yes,0,Yes,Yes,Yes
C2856,8,40.62,372.29,One year,No,Electronic check,0,Yes,No,0,Yes,Yes,Yes
C2862,66,57.09,3771.86,One year,No,Electronic check,0,No,No,0,No,Yes,Yes
C2794,33,48.59,1637.01,Month-to-month,No,Credit card,3,No,No,0,Yes,Yes,No
C3660,2,64.28,216.33,Month-to-month,DSL,Credit card,0,No,No,0,Yes,Yes,No
C3549,42,29.5,1178.49,Two year,DSL,Mailed check,0,Yes,Yes,0,No,Yes,No
C1432,18,63.81,1167.38,One year,Fiber optic,Bank transfer,0,No,Yes,0,No,Yes,No
C3301,22,81.1,1882.5,Two year,No,Mailed check,0,No,No,0,Yes,No,No
C1996,62,15.0,934.12,Month-to-month,DSL,Bank transfer,3,No,Yes,0,Yes,No,Yes
C3867,70,39.19,2724.23,One year,Fiber optic,Bank transfer,0,Yes,No,0,No,No,No
C3803,71,86.69,6180.51,Month-to-month,Fiber optic,Electronic check,2,No,No,1,No,Yes,Yes
C1366,49,70.8,3545.27,Two year,Fiber optic,Bank transfer,0,No,No,0,Yes,No,No
C2076,9,90.71,775.04,One year,No,Credit card,2,No,Yes,0,No,Yes,Yes
C2078,32,74.26,2395.03,Month-to-month,Fiber optic,Mailed check,0,No,Yes,1,Yes,No,No
C1260,8,39.17,342.67,Month-to-month,No,Mailed check,1,Yes,No,0,Yes,No,No
C3346,9,53.97,464.01,One year,Fiber optic,Electronic check,2,No,Yes,0,Yes,Yes,Yes
C1556,6,45.82,334.82,One year,Fiber optic,Bank transfer,0,Yes,Yes,0,Yes,No,Yes
C3066,18,51.31,976.19,One year,No,Mailed check,0,No,Yes,0,Yes,Yes,No
C1572,42,60.47,2611.14,One year,Fiber optic,Bank transfer,1,Yes,No,0,Yes,No,No
C3925,5,48.4,347.06,Month-to-month,Fiber optic,Credit card,0,No,No,0,Yes,No,Yes
C3273,10,60.42,621.61,Two year,Fiber optic,Bank transfer,2,Yes,No,0,No,No,No
C1599,57,117.96,6701.11,One year,DSL,Mailed check,0,No,Yes,0,No,No,No
C3673,64,97.85,6266.52,One year,No,Bank transfer,3,Yes,No,0,Yes,Yes,No
C3041,18,55.47,1024.51,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,No,Yes,No
C1419,36,81.29,2954.24,Month-to-month,DSL,Electronic check,2,Yes,No,0,Yes,No,Yes
C3136,38,66.36,2555.32,One year,DSL,Electronic check,2,No,No,0,No,No,No
C2302,26,72.08,1935.2,Month-to-month,No,Electronic check,1,Yes,No,0,No,Yes,No
C2246,51,67.01,3306.85,One year,No,Bank transfer,1,Yes,No,0,Yes,No,No
C2232,14,72.32,1116.98,Month-to-month,DSL,Mailed check,0,No,Yes,0,No,No,Yes
C2448,2,41.87,180.92,One year,Fiber optic,Bank transfer,1,Yes,No,0,No,Yes,Yes
C3266,42,49.74,2177.76,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,0,No,Yes,Yes
C3355,23,69.23,1506.71,Two year,DSL,Credit card,0,Yes,No,0,Yes,No,No
C3204,26,86.71,2222.62,Month-to-month,DSL,Mailed check,1,Yes,No,1,Yes,Yes,Yes
C2812,40,67.59,2601.11,Month-to-month,DSL,Credit card,2,No,No,0,Yes,Yes,No
C3219,11,51.06,553.78,Month-to-month,DSL,Credit card,0,Yes,No,1,Yes,No,Yes
C2466,48,94.75,4620.18,One year,Fiber optic,Credit card,0,No,No,0,Yes,Yes,Yes
C1275,2,48.33,15.31,Two year,No,Credit card,0,No,No,0,No,No,No
C1705,46,81.21,,Month-to-month,No,Bank transfer,1,Yes,Yes,0,Yes,No,Yes
C3334,18,32.3,588.51,One year,No,Mailed check,2,No,No,0,No,Yes,Yes
C1453,31,62.63,1975.51,One year,Fiber optic,Bank transfer,0,Yes,No,1,Yes,Yes,No
C1113,5,48.74,251.85,Two year,No,Bank transfer,0,No,No,0,No,Yes,No
C1071,21,63.63,1374.25,Two year,DSL,Electronic check,0,No,No,1,Yes,Yes,No
C3028,62,68.45,4292.97,Two year,DSL,Bank transfer,2,No,No,1,No,Yes,No
C3130,40,38.43,1482.12,One year,DSL,Mailed check,0,Yes,Yes,0,No,Yes,No
C3948,40,43.56,1709.36,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,0,Yes,Yes,Yes
C3063,5,40.26,100.43,Month-to-month,Fiber optic,Mailed check,2,No,No,0,Yes,No,Yes
C2825,13,90.85,1265.39,Two year,No,Electronic check,0,Yes,Yes,1,Yes,No,No
C3583,2,44.24,112.99,One year,DSL,Electronic check,2,No,No,0,No,No,No
C3289,46,34.86,1626.98,Month-to-month,Fiber optic,Electronic check,0,No,Yes,1,No,Yes,Yes
C1918,61,66.35,3998.8,One year,DSL,Bank transfer,0,Yes,No,0,Yes,Yes,No
C1451,56,91.41,5142.94,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,0,Yes,Yes,Yes
C3636,50,46.84,2360.2,Month-to-month,DSL,Electronic check,2,No,No,0,Yes,No,Yes
C3452,18,65.69,1106.25,One year,DSL,Mailed check,0,Yes,No,0,No,No,No
C2514,68,66.7,4571.43,One year,DSL,Bank transfer,1,No,Yes,0,No,Yes,No
C3392,59,85.2,5048.62,One year,No,Electronic check,3,No,No,1,No,Yes,No
C2565,56,80.83,4506.93,One year,No,Credit card,0,No,Yes,0,No,Yes,No
C1739,4,50.45,294.58,Month-to-month,No,Credit card,1,No,No,0,No,Yes,Yes
C3412,71,51.0,3585.64,Two year,Fiber optic,Electronic check,0,Yes,Yes,1,No,No,No
C2653,31,97.88,2998.93,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,0,Yes,No,Yes
C1104,60,105.97,6336.85,Month-to-month,DSL,Bank transfer,0,No,Yes,0,No,No,No
C2857,18,39.03,599.6,Two year,DSL,Credit card,0,No,Yes,1,No,Yes,No
C3833,23,98.26,2193.29,Month-to-month,DSL,Mailed check,0,Yes,Yes,0,Yes,No,No
C3900,29,67.32,1899.61,Month-to-month,DSL,Credit card,1,No,No,0,No,Yes,No
C3734,27,50.23,1319.23,Month-to-month,DSL,Mailed check,1,No,Yes,0,Yes,No,No
C1241,38,91.52,3451.12,Month-to-month,No,Bank transfer,0,Yes,No,0,Yes,Yes,Yes
C3478,60,34.3,2121.66,Month-to-month,No,Credit card,0,No,Yes,0,Yes,Yes,No
C2988,42,57.1,2337.79,Two year,DSL,Bank transfer,0,Yes,No,0,No,No,No
C2569,26,72.67,1886.08,Month-to-month,No,Credit card,0,No,No,0,No,No,No
C2619,45,46.99,2135.99,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,No,No,Yes
C1096,42,48.31,2083.08,Two year,DSL,Credit card,0,No,No,0,No,Yes,No
C3515,52,26.2,1328.28,Month-to-month,DSL,Bank transfer,1,No,Yes,0,Yes,No,No
C2190,66,29.1,1869.47,One year,No,Electronic check,1,Yes,No,0,Yes,Yes,No
C1084,30,79.06,2328.49,One year,DSL,Mailed check,1,Yes,No,0,No,No,No
C2718,25,69.16,1705.59,Month-to-month,DSL,Electronic check,0,Yes,Yes,0,No,Yes,Yes
C1009,9,51.37,500.99,One year,No,Credit card,2,No,No,0,Yes,No,No
C1878,66,67.7,4389.15,One year,DSL,Bank transfer,0,No,No,0,Yes,Yes,No
C2339,41,44.55,1779.45,One year,No,Mailed check,0,No,No,0,No,Yes,Yes
C1773,46,66.54,3028.29,One year,DSL,Credit card,1,No,Yes,0,Yes,Yes,No
C2385,39,83.13,3298.76,Month-to-month,DSL,Credit card,1,Yes,Yes,0,Yes,No,No
C1276,38,84.76,3275.36,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,0,Yes,Yes,Yes
C2408,38,92.95,3509.93,Month-to-month,No,Bank transfer,0,No,No,1,No,No,Yes
C2592,3,53.47,62.3,Two year,Fiber optic,Electronic check,1,No,Yes,0,Yes,No,No
C2372,48,75.81,3610.55,Two year,Fiber optic,Electronic check,0,Yes,No,0,Yes,Yes,No
C1088,55,74.14,4075.07,One year,Fiber optic,Credit card,0,No,Yes,0,Yes,Yes,Yes
C1090,71,67.36,4761.61,One year,No,Credit card,2,Yes,No,0,Yes,Yes,No
C1280,51,92.72,4660.62,Two year,Fiber optic,Credit card,0,Yes,No,1,Yes,Yes,No
C2906,26,87.93,2340.93,Month-to-month,DSL,Bank transfer,0,No,Yes,0,Yes,Yes,Yes
C2484,10,63.47,692.34,Month-to-month,No,Electronic check,0,No,Yes,0,No,Yes,Yes
C2823,60,56.76,3338.12,Month-to-month,No,Bank transfer,4,No,No,0,Yes,Yes,No
C2324,22,65.75,1400.2,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,No,Yes,Yes
C2426,8,54.06,394.95,Two year,Fiber optic,Credit card,1,Yes,No,0,Yes,Yes,Yes
C1992,9,79.52,769.45,Two year,Fiber optic,Credit card,2,Yes,No,0,Yes,No,No
C1365,32,72.79,2400.63,Month-to-month,DSL,Credit card,1,No,No,0,Yes,Yes,No
C3071,43,34.9,1522.3,Two year,Fiber optic,Credit card,0,Yes,Yes,0,No,No,No
C1676,17,90.83,1530.45,Month-to-month,DSL,Bank transfer,2,No,No,0,Yes,No,No
C3026,70,56.17,3981.96,Two year,Fiber optic,Electronic check,0,Yes,Yes,0,Yes,No,No
C1998,44,70.8,3179.34,Month-to-month,No,Bank transfer,0,No,No,0,Yes,Yes,Yes
C2189,33,47.88,1595.77,Month-to-month,No,Electronic check,0,No,Yes,0,Yes,Yes,No
C3358,49,76.28,3783.7,One year,Fiber optic,Mailed check,1,No,Yes,0,Yes,No,Yes
C2759,66,51.55,3389.36,Month-to-month,Fiber optic,Bank transfer,2,Yes,No,1,Yes,Yes,No
C3288,37,73.99,2669.49,One year,No,Bank transfer,1,Yes,Yes,0,Yes,Yes,No
C2342,37,54.49,2068.36,Two year,DSL,Electronic check,4,No,No,0,No,No,No
C1094,70,51.44,3582.83,Two year,No,Mailed check,1,No,Yes,0,Yes,Yes,No
C2286,63,85.97,5427.92,Month-to-month,Fiber optic,Bank transfer,4,Yes,Yes,1,No,Yes,Yes
C3146,21,92.94,2018.55,Two year,Fiber optic,Electronic check,1,No,Yes,0,Yes,Yes,No
C1167,10,41.52,447.02,Month-to-month,No,Bank transfer,1,No,No,0,Yes,Yes,Yes
C1496,8,78.19,620.83,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,Yes,No,Yes
C2749,49,59.36,2976.6,One year,DSL,Bank transfer,1,No,No,0,No,Yes,No
C3323,43,69.56,3018.16,Month-to-month,No,Mailed check,1,Yes,Yes,0,No,No,Yes
C1714,45,62.14,2835.47,Month-to-month,Fiber optic,Bank transfer,2,Yes,Yes,0,Yes,Yes,Yes
C2539,35,79.3,2826.9,Two year,Fiber optic,Mailed check,5,Yes,No,0,Yes,No,No
C1331,31,65.54,2001.44,Month-to-month,Fiber optic,Electronic check,1,No,Yes,0,No,Yes,No
C1219,19,34.01,651.41,Month-to-month,No,Bank transfer,0,No,No,0,Yes,No,Yes
C3481,10,113.43,1229.67,Month-to-month,DSL,Bank transfer,1,No,No,1,No,Yes,Yes
C3950,22,59.75,1328.25,Month-to-month,DSL,Bank transfer,2,No,No,0,Yes,No,Yes
C3784,67,85.99,5906.7,Month-to-month,No,Credit card,1,Yes,No,0,No,Yes,No
C3534,65,33.13,2213.2,One year,Fiber optic,Bank transfer,1,No,Yes,0,No,No,No
C2537,54,75.91,4057.48,Month-to-month,Fiber optic,Bank transfer,4,No,No,0,Yes,Yes,Yes
C1531,55,89.2,4882.39,Month-to-month,DSL,Credit card,0,Yes,No,0,Yes,Yes,No
C2864,2,88.35,141.32,One year,Fiber optic,Bank transfer,2,Yes,No,0,Yes,Yes,Yes
C3809,38,80.36,3071.57,Month-to-month,DSL,Credit card,1,No,No,0,Yes,No,Yes
C3308,15,40.83,625.62,Month-to-month,No,Bank transfer,3,Yes,Yes,0,Yes,No,No
C2980,41,88.7,3651.48,Month-to-month,DSL,Bank transfer,0,Yes,Yes,0,Yes,Yes,No
C1305,20,53.06,1111.7,Two year,No,Electronic check,2,No,Yes,0,No,Yes,No
C2649,6,103.26,608.67,One year,DSL,Electronic check,2,Yes,No,0,No,Yes,No
C1196,69,83.16,5697.71,Two year,Fiber optic,Electronic check,0,Yes,Yes,0,Yes,Yes,No
C2164,10,51.17,519.98,Month-to-month,DSL,Electronic check,1,Yes,No,0,No,Yes,Yes
C2618,53,63.34,3350.83,One year,Fiber optic,Electronic check,2,No,No,0,No,No,No
C2146,30,62.73,1902.97,One year,DSL,Mailed check,2,No,No,0,Yes,No,No
C1494,17,45.26,778.95,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,Yes,Yes,No
C1110,48,71.58,,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,Yes,No
C2108,56,36.36,2083.1,Month-to-month,DSL,Mailed check,2,No,No,1,Yes,No,No
C2269,57,46.22,2580.16,Month-to-month,Fiber optic,Credit card,0,No,No,0,No,No,Yes
C3561,1,40.75,0.0,Month-to-month,Fiber optic,Electronic check,0,No,No,0,No,Yes,Yes
C1369,60,61.9,3714.34,Month-to-month,Fiber optic,Credit card,1,No,No,1,Yes,No,No
C1793,15,58.17,937.21,Two year,Fiber optic,Electronic check,0,Yes,No,1,Yes,No,No
C1926,40,89.53,3619.65,Month-to-month,Fiber optic,Bank transfer,1,No,No,1,No,Yes,No
C3321,23,75.89,1771.18,Month-to-month,DSL,Bank transfer,1,Yes,Yes,0,Yes,Yes,No
C2815,47,39.34,1810.1,One year,DSL,Electronic check,7,No,No,0,Yes,Yes,No
C1396,47,74.9,3558.51,Month-to-month,Fiber optic,Credit card,3,No,No,0,Yes,Yes,No
C2178,47,63.26,2978.02,One year,Fiber optic,Electronic check,2,Yes,No,0,No,Yes,Yes
C2215,38,85.93,3244.6,Month-to-month,DSL,Mailed check,0,No,No,0,No,Yes,No
C1797,39,48.55,1831.91,Two year,Fiber optic,Mailed check,2,Yes,No,0,Yes,No,No
C2298,36,48.73,1787.1,Two year,DSL,Electronic check,1,No,Yes,0,Yes,No,No
C2062,30,66.79,2041.82,Month-to-month,Fiber optic,Bank transfer,3,No,Yes,0,No,Yes,No
C1418,28,43.89,1185.11,Month-to-month,Fiber optic,Electronic check,0,No,No,0,Yes,Yes,Yes
C1375,66,57.96,3744.11,One year,DSL,Credit card,1,Yes,No,0,No,No,No
C3511,13,42.39,528.92,Month-to-month,Fiber optic,Credit card,0,Yes,No,0,Yes,Yes,Yes
C1470,48,25.22,1164.57,Two year,No,Credit card,1,No,No,0,Yes,Yes,No
C2541,66,76.9,5028.3,Month-to-month,DSL,Bank transfer,1,No,Yes,1,No,No,No
C3607,24,73.65,1725.95,One year,DSL,Credit card,2,Yes,Yes,0,No,No,No
C3350,70,109.38,7748.11,Month-to-month,Fiber optic,Credit card,2,No,No,1,Yes,No,No
C3630,68,58.63,4052.62,Month-to-month,Fiber optic,Mailed check,1,No,No,1,No,Yes,Yes
C3979,50,100.38,5057.44,Month-to-month,DSL,Bank transfer,0,No,Yes,0,No,Yes,No
C2761,20,42.84,756.87,Month-to-month,DSL,Mailed check,1,No,Yes,1,Yes,Yes,Yes
C1798,63,74.86,4650.98,Two year,Fiber optic,Mailed check,2,No,Yes,0,Yes,No,No
C3059,39,60.35,2347.8,Month-to-month,DSL,Mailed check,2,No,Yes,0,Yes,No,No
C2486,31,72.35,2273.42,Month-to-month,No,Electronic check,1,Yes,No,0,No,No,Yes
C1538,21,63.42,1314.95,One year,No,Credit card,1,No,No,0,No,Yes,No
C3675,30,45.64,1405.83,Two year,Fiber optic,Credit card,2,Yes,No,0,Yes,No,No
C3329,49,62.46,3111.73,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,No,Yes,Yes
C1983,67,93.8,6244.65,Month-to-month,No,Bank transfer,0,No,No,0,Yes,Yes,Yes
C1480,5,64.56,308.9,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,No,Yes
C2479,39,51.84,1846.56,Month-to-month,Fiber optic,Mailed check,0,No,Yes,0,Yes,Yes,Yes
C1223,71,43.94,3253.69,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,No,Yes
C1672,57,43.18,2531.56,Month-to-month,DSL,Bank transfer,1,No,No,0,No,Yes,Yes
C2393,55,76.08,4193.94,Two year,DSL,Mailed check,0,No,No,0,No,Yes,No
C3998,39,64.45,2524.22,One year,No,Credit card,1,No,No,0,No,Yes,No
C1994,71,61.28,4413.11,Month-to-month,DSL,Credit card,2,No,No,0,No,No,No
C1580,13,71.54,913.23,Two year,DSL,Electronic check,0,No,No,0,No,No,No
C2045,48,101.72,4837.1,Month-to-month,No,Bank transfer,0,No,No,1,No,Yes,Yes
C1077,5,67.84,287.34,Month-to-month,DSL,Credit card,1,Yes,No,0,Yes,No,Yes
C3595,41,81.91,3403.83,Month-to-month,Fiber optic,Mailed check,0,Yes,No,0,Yes,Yes,Yes
C3887,36,29.13,990.62,Month-to-month,Fiber optic,Electronic check,0,No,No,1,Yes,No,Yes
C2758,69,84.51,5857.12,One year,Fiber optic,Electronic check,0,Yes,Yes,0,Yes,No,No
C1826,20,44.05,820.75,Two year,DSL,Mailed check,3,No,Yes,0,Yes,Yes,No
C1125,60,61.76,3648.94,Two year,No,Electronic check,1,Yes,No,0,No,No,No
C2252,59,54.28,3169.09,Month-to-month,DSL,Mailed check,0,No,Yes,0,Yes,Yes,No
C2960,25,73.47,1843.41,One year,Fiber optic,Electronic check,5,Yes,Yes,0,No,Yes,No
C3836,60,48.86,2949.69,Two year,No,Bank transfer,3,Yes,Yes,0,No,No,No
C2596,9,103.22,,Month-to-month,DSL,Mailed check,1,No,No,0,No,Yes,No
C1576,19,69.94,1273.52,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,No,No
C2575,43,98.29,4280.13,Month-to-month,No,Mailed check,0,No,No,0,No,No,Yes
C1621,45,77.64,3464.71,Month-to-month,Fiber optic,Bank transfer,2,Yes,No,0,Yes,No,Yes
C1767,69,60.25,4134.55,Month-to-month,Fiber optic,Electronic check,2,Yes,No,0,Yes,No,Yes
C2229,28,54.77,1557.26,Month-to-month,DSL,Credit card,1,No,Yes,0,No,No,No
C2340,30,44.98,1272.96,Month-to-month,DSL,Electronic check,2,No,No,1,No,No,Yes
C1659,18,65.88,1257.71,Month-to-month,DSL,Mailed check,2,No,Yes,0,No,Yes,No
C3865,65,63.24,4093.47,Month-to-month,DSL,Credit card,2,No,Yes,0,Yes,Yes,No
C3901,65,50.08,3253.84,Month-to-month,DSL,Electronic check,2,No,No,0,Yes,Yes,No
C2517,38,70.07,2683.52,One year,DSL,Mailed check,2,Yes,No,0,Yes,Yes,No
C3770,47,70.17,3316.44,One year,DSL,Electronic check,0,No,No,0,Yes,Yes,Yes
C3987,47,90.01,4234.62,Month-to-month,Fiber optic,Credit card,0,Yes,No,1,No,Yes,Yes
C3797,4,79.41,338.76,Month-to-month,DSL,Bank transfer,0,Yes,Yes,0,Yes,No,Yes
C1259,54,62.45,3316.63,Two year,Fiber optic,Mailed check,2,No,No,0,Yes,Yes,No
C1282,9,37.75,,One year,DSL,Mailed check,1,No,Yes,0,Yes,Yes,No
C3682,67,58.96,3866.16,Month-to-month,DSL,Mailed check,0,No,No,0,No,Yes,Yes
C2614,3,51.75,175.52,Month-to-month,Fiber optic,Credit card,1,No,No,0,No,No,Yes
C2184,64,62.58,4088.32,Month-to-month,DSL,Electronic check,1,Yes,No,0,No,Yes,No
C2973,47,49.28,2280.5,One year,No,Mailed check,1,No,Yes,0,Yes,No,No
C3522,49,63.59,3011.28,Month-to-month,Fiber optic,Electronic check,1,Yes,Yes,0,No,Yes,No
C1455,47,54.59,2560.83,Month-to-month,No,Electronic check,1,No,No,1,No,Yes,Yes
C3368,35,41.69,1523.28,Month-to-month,No,Bank transfer,2,Yes,No,0,No,Yes,Yes
C1434,5,83.38,419.12,Month-to-month,DSL,Mailed check,1,No,No,0,No,Yes,No
C1299,70,94.32,,One year,DSL,Electronic check,1,No,Yes,0,Yes,No,No
C2762,28,70.83,1984.24,Two year,DSL,Bank transfer,1,Yes,No,0,No,Yes,No
C3484,53,91.29,4849.21,Two year,Fiber optic,Credit card,1,No,No,0,Yes,Yes,No
C3877,32,34.99,1172.27,One year,Fiber optic,Mailed check,0,Yes,Yes,0,Yes,Yes,No
C2932,24,60.37,1465.85,Two year,DSL,Bank transfer,2,No,No,0,No,No,No
C1438,70,41.19,2935.12,Month-to-month,No,Electronic check,3,No,No,0,Yes,Yes,Yes
C3373,49,63.63,3190.3,Two year,DSL,Bank transfer,0,Yes,Yes,0,No,No,No
C3024,52,99.69,5118.69,Two year,No,Credit card,0,Yes,Yes,0,No,No,No
C3451,24,46.53,1087.62,Month-to-month,Fiber optic,Bank transfer,0,No,No,1,Yes,No,Yes
C3612,19,33.35,,Month-to-month,No,Bank transfer,0,Yes,Yes,1,No,Yes,No
C2626,68,62.07,4183.86,One year,Fiber optic,Bank transfer,2,No,Yes,0,Yes,Yes,No
C1292,54,51.91,2755.01,Month-to-month,DSL,Bank transfer,0,Yes,No,0,No,Yes,No
C2837,54,70.47,3825.04,Month-to-month,Fiber optic,Credit card,1,Yes,Yes,1,Yes,Yes,No
C1278,55,57.39,3107.2,Two year,Fiber optic,Electronic check,3,Yes,Yes,0,No,No,No
C1655,5,93.99,515.61,Month-to-month,DSL,Mailed check,1,Yes,No,0,Yes,Yes,Yes
C2058,48,58.32,2810.82,One year,DSL,Electronic check,3,No,Yes,1,Yes,Yes,No
C1732,69,74.01,5059.03,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,No,Yes,Yes
C1553,67,91.47,6129.61,One year,DSL,Bank transfer,0,Yes,No,0,No,No,No
C3142,12,71.38,876.4,One year,Fiber optic,Bank transfer,5,Yes,Yes,0,No,No,No
C3927,43,79.82,3346.24,Two year,Fiber optic,Credit card,2,No,No,0,Yes,Yes,No
C2900,4,87.4,321.07,Month-to-month,No,Electronic check,0,No,Yes,0,Yes,Yes,Yes
C3293,43,89.9,3888.08,One year,Fiber optic,Credit card,0,No,No,0,Yes,No,No
C2191,37,63.99,2377.77,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,Yes,Yes,No
C2526,16,51.48,792.7,Month-to-month,DSL,Credit card,0,No,No,0,Yes,Yes,No
C2995,68,47.31,3203.42,Two year,DSL,Mailed check,0,No,No,0,No,No,No
C2356,67,43.22,2871.93,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,No,Yes,Yes
C2694,42,92.61,3933.99,Month-to-month,Fiber optic,Credit card,0,No,Yes,0,Yes,Yes,No
C1775,3,77.85,267.59,One year,Fiber optic,Bank transfer,2,Yes,No,0,No,Yes,No
C1426,47,41.36,1982.78,Month-to-month,DSL,Electronic check,3,Yes,No,0,Yes,No,Yes
C2786,48,55.06,2625.71,Month-to-month,DSL,Credit card,1,Yes,Yes,1,No,Yes,No
C2186,15,54.01,797.22,One year,No,Credit card,4,No,No,0,Yes,Yes,Yes
C3197,23,75.04,1746.96,Month-to-month,DSL,Bank transfer,1,Yes,No,0,Yes,Yes,Yes
C3274,70,49.53,3487.84,Two year,Fiber optic,Electronic check,4,No,No,0,Yes,No,No
C1865,68,58.06,3968.43,Month-to-month,Fiber optic,Bank transfer,2,Yes,Yes,0,Yes,No,No
C2709,30,44.92,1374.74,Two year,DSL,Electronic check,1,No,No,0,Yes,No,No
C2792,12,66.1,726.43,Month-to-month,No,Electronic check,0,No,No,0,No,No,Yes
C2245,31,62.95,1985.04,Two year,No,Credit card,1,Yes,No,0,No,Yes,No
C1900,41,82.29,3285.92,Month-to-month,Fiber optic,Bank transfer,1,No,Yes,0,No,Yes,Yes
C3747,59,52.89,,Two year,Fiber optic,Mailed check,1,No,No,0,No,Yes,Yes
C2528,18,84.63,1582.13,Two year,DSL,Electronic check,1,Yes,No,0,No,Yes,No
C1601,67,57.38,3834.54,Month-to-month,DSL,Mailed check,2,No,No,0,Yes,Yes,No
C2291,20,90.6,1903.21,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C1217,51,92.3,4791.86,Month-to-month,Fiber optic,Credit card,2,Yes,No,1,Yes,Yes,No
C3268,14,58.57,766.77,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,1,No,Yes,Yes
C1213,50,66.53,3349.44,One year,DSL,Credit card,2,Yes,No,0,No,Yes,No
C1035,49,40.3,2020.24,Month-to-month,DSL,Credit card,2,No,No,0,No,No,Yes
C3442,64,54.97,3454.93,Two year,DSL,Bank transfer,3,Yes,No,0,Yes,Yes,No
C1367,41,68.21,2829.35,Two year,DSL,Electronic check,0,No,No,0,No,Yes,No
C1012,49,43.04,2051.02,Two year,Fiber optic,Bank transfer,2,Yes,No,1,Yes,Yes,No
C1476,46,40.01,1934.74,One year,DSL,Bank transfer,1,No,No,0,No,No,No
C2720,57,41.93,2394.32,Two year,DSL,Electronic check,2,No,Yes,0,Yes,Yes,No
C3282,54,43.84,2303.07,Two year,Fiber optic,Mailed check,1,Yes,No,0,No,Yes,No
C3743,62,76.58,4677.65,Month-to-month,DSL,Electronic check,0,No,No,1,Yes,No,No
C2084,49,72.16,3498.55,Month-to-month,DSL,Electronic check,1,No,Yes,0,Yes,No,No
C3917,16,50.89,840.71,Month-to-month,DSL,Bank transfer,2,Yes,No,0,Yes,No,No
C2632,5,117.26,614.74,Two year,Fiber optic,Credit card,3,Yes,No,1,Yes,Yes,Yes
C1013,8,59.41,475.46,Two year,No,Credit card,0,No,No,0,Yes,Yes,No
C3111,62,64.41,4005.74,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,No
C3782,40,48.11,1910.77,One year,Fiber optic,Mailed check,3,Yes,Yes,0,Yes,Yes,No
C2023,24,85.04,2019.07,One year,Fiber optic,Bank transfer,3,Yes,No,0,Yes,Yes,No
C1964,70,28.56,2009.38,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,Yes,Yes,No
C1607,70,60.41,4178.45,Month-to-month,No,Mailed check,1,Yes,No,0,Yes,No,Yes
C3061,4,20.5,129.58,Month-to-month,No,Mailed check,1,Yes,Yes,0,No,No,Yes
C1435,59,76.08,4570.14,Month-to-month,Fiber optic,Mailed check,1,Yes,No,0,No,No,Yes
C1017,7,107.91,745.49,Month-to-month,No,Electronic check,0,No,Yes,0,Yes,Yes,Yes
C3812,4,39.87,197.01,Two year,DSL,Credit card,0,No,No,1,Yes,No,Yes
C2782,33,45.37,1575.55,Month-to-month,DSL,Bank transfer,2,Yes,No,0,No,No,No
C2803,11,60.66,712.86,Two year,DSL,Credit card,0,Yes,Yes,0,Yes,Yes,No
C3396,60,53.58,3209.65,Month-to-month,Fiber optic,Electronic check,2,Yes,No,0,Yes,Yes,Yes
C3255,68,60.12,4114.18,Month-to-month,DSL,Credit card,0,Yes,No,0,Yes,Yes,Yes
C2114,66,67.22,4436.55,Month-to-month,DSL,Bank transfer,1,Yes,No,0,Yes,Yes,No
C3389,16,65.26,1082.13,Month-to-month,DSL,Mailed check,3,No,Yes,0,Yes,Yes,No
C2953,54,34.81,1883.86,One year,Fiber optic,Credit card,2,Yes,Yes,0,No,Yes,No
C1344,61,46.24,2845.82,Two year,No,Bank transfer,3,Yes,No,0,No,Yes,No
C3856,48,69.5,3355.86,Month-to-month,Fiber optic,Credit card,0,No,Yes,0,No,Yes,Yes
